交易,開盤,最高,最低,收盤,漲跌,漲跌,振幅,成交資料,,,,法人買賣超(張),,,,外資,融資(張),,融券(張),,券資
日期,,,,,,(%),(%),,,,,,,,,持股,,,,,比
,,,,,,,,張數,筆數,均張,億元,外資,投信,自營,合計,(%),增減,餘額,增減,餘額,(%)
8月23日,60.5,61,60.3,60.5,0,0,1.16,"4,283","2,769",1.55,2.6,208,14,-0.61,222,33.4,18,"1,427",-37,43,3.01
8月22日,61.3,61.4,60.3,60.5,-0.7,-1.14,1.8,"6,667","4,682",1.42,4.04,856,14.7,14.2,885,33.4,24,"1,409",1,80,5.68
8月21日,62.1,62.1,61,61.2,-0.9,-1.45,1.77,"5,261","4,026",1.31,3.23,219,23.9,-5.63,237,33.4,116,"1,385",-2,79,5.7
8月18日,61.5,62.5,60.7,62.1,0.1,0.16,2.9,"9,264","4,569",2.03,5.73,-560,17,25.6,-517,33.4,-4,"1,269",17,81,6.38
8月17日,61.9,62.2,59.8,62,-0.8,-1.27,3.82,"14,256","8,478",1.68,8.67,"-1,800",82.5,-27.6,"-1,745",33.4,-523,"1,273",20,64,5.03
8月16日,63.2,63.3,62,62.8,-0.8,-1.26,2.04,"8,270","6,183",1.34,5.16,"-1,712",82.5,-8.62,"-1,638",33.5,10,"1,796",7,44,2.45
8月15日,64.6,64.6,63.3,63.6,-1,-1.55,2.01,"7,090","4,549",1.56,4.52,"-1,168",24,-5.79,"-1,150",33.5,63,"1,786",15,37,2.07
8月14日,65.8,65.8,64.3,64.6,-1.1,-1.67,2.28,"3,191","2,643",1.21,2.07,-740,173,-56.4,-623,33.5,38,"1,723",10,22,1.28
8月11日,65.9,66.2,65.4,65.7,-0.2,-0.3,1.21,"2,343","1,510",1.55,1.54,515,26,-64.9,476,33.5,-29,"1,685",0,12,0.71
8月10日,66.2,66.3,65.8,65.9,-0.3,-0.45,0.76,"2,488","1,463",1.7,1.64,-384,53,-21.5,-352,33.5,-23,"1,714",0,12,0.7
8月9日,66.1,66.2,65.7,66.2,0.8,1.22,0.76,"1,417","1,009",1.4,0.94,"-4,264",111,-324,"-4,477",33.6,-4,"1,737",-2,12,0.69
8月8日,66.2,66.5,65.4,65.4,-1.1,-1.65,1.65,"3,304","2,071",1.6,2.17,"-1,413",64,-356,"-1,705",33.6,43,"1,741",0,14,0.8
8月7日,66.9,67.3,66.5,66.5,-0.5,-0.75,1.19,"1,960","2,049",0.96,1.31,-353,76,-78.3,-355,33.6,23,"1,698",-10,14,0.82
8月4日,65.7,67.2,65.7,67,1.6,2.45,2.29,"5,787","3,396",1.7,3.86,"1,362",230,-59,"1,533",33.6,-13,"1,675",12,24,1.43
8月2日,66.3,66.5,65.2,65.4,-1.1,-1.65,1.95,"4,986","2,903",1.72,3.27,"-1,255",130,-221,"-1,346",33.5,20,"1,688",0,12,0.71
8月1日,65.6,66.8,65.6,66.5,1.1,1.68,1.83,"3,411","2,497",1.37,2.27,112,2,-7.2,106,33.5,-46,"1,668",0,12,0.72
7月31日,65.3,65.9,65.3,65.4,0.3,0.46,0.92,"3,218","1,955",1.65,2.11,-255,-30,-7.91,-293,33.6,-23,"1,714",0,12,0.7
7月28日,65,65.6,65,65.1,-0.2,-0.31,0.92,"1,534","1,220",1.26,1,-583,-25,-4.34,-612,33.6,8,"1,737",0,12,0.69
7月27日,65.4,65.6,65.2,65.3,-0.1,-0.15,0.61,"1,634","1,295",1.26,1.07,48.4,-21,-1.94,25.5,33.6,-14,"1,729",0,12,0.69
7月26日,64,65.5,64,65.4,1.3,2.03,2.34,"2,851","1,878",1.52,1.85,854,2,-40.4,816,33.6,-39,"1,743",-1,12,0.69
7月25日,64.3,64.3,64.1,64.1,0,0,0.31,"2,160","1,445",1.5,1.39,-582,6,-18.8,-595,33.6,27,"1,782",0,13,0.73
7月24日,64.7,64.7,64.1,64.1,0,0,0.94,"2,788","1,695",1.64,1.79,-712,6,-20.5,-726,33.6,605,"1,755",1,13,0.74
7月21日,64.6,64.7,64.1,64.1,-0.6,-0.93,0.93,"3,730","2,081",1.79,2.4,"-1,358",12,-34,"-1,380",33.6,2,"1,150",0,12,1.04
